,file,type
97,/content/CNN_cancer/DataSet/200x/maligno/SOB_M_DC-14-15572-200-015.png,maligno
98,/content/CNN_cancer/DataSet/200x/maligno/SOB_M_DC-14-16716-200-032.png,maligno
99,/content/CNN_cancer/DataSet/200x/maligno/SOB_M_MC-14-13418DE-200-006.png,maligno
100,/content/CNN_cancer/DataSet/200x/benigno/SOB_B_F-14-21998CD-200-030.png,benigno
101,/content/CNN_cancer/DataSet/200x/benigno/SOB_B_F-14-9133-200-012.png,benigno
102,/content/CNN_cancer/DataSet/200x/maligno/SOB_M_DC-14-5695-200-018.png,maligno
103,/content/CNN_cancer/DataSet/200x/maligno/SOB_M_DC-14-16336-200-015.png,maligno
104,/content/CNN_cancer/DataSet/200x/maligno/SOB_M_DC-14-4364-200-014.png,maligno
105,/content/CNN_cancer/DataSet/200x/maligno/SOB_M_DC-14-11520-200-017.png,maligno
106,/content/CNN_cancer/DataSet/200x/benigno/SOB_B_TA-14-19854C-200-013.png,benigno
107,/content/CNN_cancer/DataSet/200x/maligno/SOB_M_LC-14-16196-200-008.png,maligno
108,/content/CNN_cancer/DataSet/200x/maligno/SOB_M_MC-14-10147-200-018.png,maligno
109,/content/CNN_cancer/DataSet/200x/maligno/SOB_M_LC-14-15570-200-054.png,maligno
110,/content/CNN_cancer/DataSet/200x/maligno/SOB_M_MC-14-18842D-200-001.png,maligno
111,/content/CNN_cancer/DataSet/200x/benigno/SOB_B_F-14-14134-200-035.png,benigno
112,/content/CNN_cancer/DataSet/200x/maligno/SOB_M_DC-14-4364-200-009.png,maligno
113,/content/CNN_cancer/DataSet/200x/benigno/SOB_B_F-14-23060AB-200-012.png,benigno
114,/content/CNN_cancer/DataSet/200x/maligno/SOB_M_PC-14-12465-200-019.png,maligno
115,/content/CNN_cancer/DataSet/200x/benigno/SOB_B_F-14-21998EF-200-024.png,benigno
116,/content/CNN_cancer/DataSet/200x/benigno/SOB_B_TA-14-16184-200-028.png,benigno
117,/content/CNN_cancer/DataSet/200x/maligno/SOB_M_DC-14-20629-200-006.png,maligno
118,/content/CNN_cancer/DataSet/200x/benigno/SOB_B_F-14-21998CD-200-025.png,benigno
119,/content/CNN_cancer/DataSet/200x/maligno/SOB_M_DC-14-8168-200-007.png,maligno
120,/content/CNN_cancer/DataSet/200x/benigno/SOB_B_TA-14-16184-200-004.png,benigno
121,/content/CNN_cancer/DataSet/200x/maligno/SOB_M_MC-14-16456-200-057.png,maligno
122,/content/CNN_cancer/DataSet/200x/maligno/SOB_M_DC-14-5694-200-003.png,maligno
123,/content/CNN_cancer/DataSet/200x/benigno/SOB_B_A-14-22549AB-200-009.png,benigno
124,/content/CNN_cancer/DataSet/200x/benigno/SOB_B_F-14-29960AB-200-010.png,benigno
125,/content/CNN_cancer/DataSet/200x/maligno/SOB_M_LC-14-12204-200-032.png,maligno
126,/content/CNN_cancer/DataSet/200x/benigno/SOB_B_TA-14-19854C-200-010.png,benigno
127,/content/CNN_cancer/DataSet/200x/maligno/SOB_M_DC-14-20636-200-016.png,maligno
128,/content/CNN_cancer/DataSet/200x/benigno/SOB_B_A-14-22549CD-200-009.png,benigno
129,/content/CNN_cancer/DataSet/200x/benigno/SOB_B_F-14-21998EF-200-021.png,benigno
130,/content/CNN_cancer/DataSet/200x/maligno/SOB_M_PC-14-9146-200-010.png,maligno
131,/content/CNN_cancer/DataSet/200x/benigno/SOB_B_PT-14-21998AB-200-032.png,benigno
132,/content/CNN_cancer/DataSet/200x/maligno/SOB_M_DC-14-18650-200-025.png,maligno
133,/content/CNN_cancer/DataSet/200x/maligno/SOB_M_DC-14-9461-200-021.png,maligno
134,/content/CNN_cancer/DataSet/200x/maligno/SOB_M_MC-14-13413-200-001.png,maligno
135,/content/CNN_cancer/DataSet/200x/benigno/SOB_B_F-14-21998CD-200-032.png,benigno
136,/content/CNN_cancer/DataSet/200x/benigno/SOB_B_F-14-23060CD-200-006.png,benigno
137,/content/CNN_cancer/DataSet/200x/benigno/SOB_B_F-14-25197-200-037.png,benigno
138,/content/CNN_cancer/DataSet/200x/maligno/SOB_M_DC-14-2523-200-035.png,maligno
139,/content/CNN_cancer/DataSet/200x/maligno/SOB_M_MC-14-19979-200-006.png,maligno
140,/content/CNN_cancer/DataSet/200x/maligno/SOB_M_LC-14-15570-200-040.png,maligno
141,/content/CNN_cancer/DataSet/200x/benigno/SOB_B_F-14-21998EF-200-012.png,benigno
142,/content/CNN_cancer/DataSet/200x/maligno/SOB_M_MC-14-16456-200-056.png,maligno
143,/content/CNN_cancer/DataSet/200x/maligno/SOB_M_MC-14-12773-200-021.png,maligno
144,/content/CNN_cancer/DataSet/200x/benigno/SOB_B_F-14-21998EF-200-022.png,benigno
145,/content/CNN_cancer/DataSet/200x/maligno/SOB_M_MC-14-16456-200-065.png,maligno
146,/content/CNN_cancer/DataSet/200x/maligno/SOB_M_PC-14-19440-200-023.png,maligno
147,/content/CNN_cancer/DataSet/200x/maligno/SOB_M_DC-14-5695-200-017.png,maligno
148,/content/CNN_cancer/DataSet/200x/maligno/SOB_M_PC-14-15704-200-028.png,maligno
149,/content/CNN_cancer/DataSet/200x/maligno/SOB_M_DC-14-16188-200-009.png,maligno
150,/content/CNN_cancer/DataSet/200x/benigno/SOB_B_F-14-25197-200-044.png,benigno
151,/content/CNN_cancer/DataSet/200x/maligno/SOB_M_DC-14-10926-200-005.png,maligno
152,/content/CNN_cancer/DataSet/200x/maligno/SOB_M_DC-14-15572-200-003.png,maligno
153,/content/CNN_cancer/DataSet/200x/benigno/SOB_B_PT-14-21998AB-200-004.png,benigno
154,/content/CNN_cancer/DataSet/200x/benigno/SOB_B_F-14-29960AB-200-002.png,benigno
155,/content/CNN_cancer/DataSet/200x/benigno/SOB_B_TA-14-16184-200-002.png,benigno
156,/content/CNN_cancer/DataSet/200x/maligno/SOB_M_DC-14-12312-200-021.png,maligno
157,/content/CNN_cancer/DataSet/200x/maligno/SOB_M_DC-14-5695-200-007.png,maligno
158,/content/CNN_cancer/DataSet/200x/benigno/SOB_B_F-14-14134E-200-001.png,benigno
159,/content/CNN_cancer/DataSet/200x/maligno/SOB_M_DC-14-11951-200-004.png,maligno
160,/content/CNN_cancer/DataSet/200x/maligno/SOB_M_LC-14-15570C-200-012.png,maligno
161,/content/CNN_cancer/DataSet/200x/maligno/SOB_M_LC-14-15570C-200-015.png,maligno
162,/content/CNN_cancer/DataSet/200x/benigno/SOB_B_A-14-22549AB-200-022.png,benigno
163,/content/CNN_cancer/DataSet/200x/benigno/SOB_B_F-14-9133-200-002.png,benigno
164,/content/CNN_cancer/DataSet/200x/maligno/SOB_M_PC-14-19440-200-012.png,maligno
165,/content/CNN_cancer/DataSet/200x/maligno/SOB_M_PC-14-19440-200-018.png,maligno
166,/content/CNN_cancer/DataSet/200x/maligno/SOB_M_LC-14-15570-200-023.png,maligno
167,/content/CNN_cancer/DataSet/200x/maligno/SOB_M_LC-14-12204-200-040.png,maligno
168,/content/CNN_cancer/DataSet/200x/maligno/SOB_M_DC-14-18650-200-027.png,maligno
169,/content/CNN_cancer/DataSet/200x/maligno/SOB_M_PC-14-15704-200-007.png,maligno
170,/content/CNN_cancer/DataSet/200x/maligno/SOB_M_PC-14-19440-200-013.png,maligno
171,/content/CNN_cancer/DataSet/200x/maligno/SOB_M_PC-14-19440-200-016.png,maligno
172,/content/CNN_cancer/DataSet/200x/benigno/SOB_B_A-14-22549G-200-012.png,benigno
173,/content/CNN_cancer/DataSet/200x/maligno/SOB_M_DC-14-12312-200-030.png,maligno
174,/content/CNN_cancer/DataSet/200x/maligno/SOB_M_MC-14-12773-200-016.png,maligno
175,/content/CNN_cancer/DataSet/200x/benigno/SOB_B_A-14-22549AB-200-006.png,benigno
176,/content/CNN_cancer/DataSet/200x/maligno/SOB_M_DC-14-14015-200-001.png,maligno
177,/content/CNN_cancer/DataSet/200x/maligno/SOB_M_DC-14-16716-200-019.png,maligno
178,/content/CNN_cancer/DataSet/200x/benigno/SOB_B_F-14-21998EF-200-009.png,benigno
179,/content/CNN_cancer/DataSet/200x/benigno/SOB_B_A-14-22549CD-200-028.png,benigno
180,/content/CNN_cancer/DataSet/200x/maligno/SOB_M_LC-14-16196-200-013.png,maligno
181,/content/CNN_cancer/DataSet/200x/maligno/SOB_M_MC-14-16456-200-059.png,maligno
182,/content/CNN_cancer/DataSet/200x/maligno/SOB_M_DC-14-5287-200-018.png,maligno
183,/content/CNN_cancer/DataSet/200x/maligno/SOB_M_MC-14-10147-200-012.png,maligno
184,/content/CNN_cancer/DataSet/200x/maligno/SOB_M_DC-14-16716-200-012.png,maligno
185,/content/CNN_cancer/DataSet/200x/benigno/SOB_B_A-14-29960CD-200-015.png,benigno
186,/content/CNN_cancer/DataSet/200x/maligno/SOB_M_DC-14-17901-200-020.png,maligno
187,/content/CNN_cancer/DataSet/200x/maligno/SOB_M_DC-14-11520-200-004.png,maligno
188,/content/CNN_cancer/DataSet/200x/maligno/SOB_M_DC-14-5694-200-019.png,maligno
189,/content/CNN_cancer/DataSet/200x/maligno/SOB_M_DC-14-14015-200-027.png,maligno
190,/content/CNN_cancer/DataSet/200x/benigno/SOB_B_TA-14-16184CD-200-008.png,benigno
191,/content/CNN_cancer/DataSet/200x/maligno/SOB_M_DC-14-16336-200-010.png,maligno
192,/content/CNN_cancer/DataSet/200x/benigno/SOB_B_F-14-9133-200-020.png,benigno
193,/content/CNN_cancer/DataSet/200x/maligno/SOB_M_DC-14-12312-200-032.png,maligno
194,/content/CNN_cancer/DataSet/200x/maligno/SOB_M_DC-14-13993-200-017.png,maligno
195,/content/CNN_cancer/DataSet/200x/benigno/SOB_B_F-14-14134-200-006.png,benigno
196,/content/CNN_cancer/DataSet/200x/benigno/SOB_B_A-14-29960CD-200-004.png,benigno
197,/content/CNN_cancer/DataSet/200x/maligno/SOB_M_DC-14-17614-200-018.png,maligno
198,/content/CNN_cancer/DataSet/200x/maligno/SOB_M_DC-14-14015-200-002.png,maligno
199,/content/CNN_cancer/DataSet/200x/maligno/SOB_M_DC-14-14946-200-020.png,maligno
200,/content/CNN_cancer/DataSet/200x/maligno/SOB_M_PC-15-190EF-200-006.png,maligno
201,/content/CNN_cancer/DataSet/200x/maligno/SOB_M_MC-14-13418DE-200-001.png,maligno
202,/content/CNN_cancer/DataSet/200x/maligno/SOB_M_LC-14-13412-200-024.png,maligno
203,/content/CNN_cancer/DataSet/200x/maligno/SOB_M_LC-14-15570-200-053.png,maligno
204,/content/CNN_cancer/DataSet/200x/benigno/SOB_B_A-14-22549AB-200-019.png,benigno
205,/content/CNN_cancer/DataSet/200x/maligno/SOB_M_LC-14-15570-200-031.png,maligno
206,/content/CNN_cancer/DataSet/200x/maligno/SOB_M_DC-14-5695-200-010.png,maligno
207,/content/CNN_cancer/DataSet/200x/benigno/SOB_B_A-14-22549G-200-017.png,benigno
208,/content/CNN_cancer/DataSet/200x/benigno/SOB_B_TA-14-21978AB-200-009.png,benigno
209,/content/CNN_cancer/DataSet/200x/maligno/SOB_M_MC-14-18842-200-012.png,maligno
210,/content/CNN_cancer/DataSet/200x/maligno/SOB_M_DC-14-20629-200-011.png,maligno
211,/content/CNN_cancer/DataSet/200x/benigno/SOB_B_F-14-23222AB-200-016.png,benigno
212,/content/CNN_cancer/DataSet/200x/maligno/SOB_M_DC-14-11520-200-024.png,maligno
213,/content/CNN_cancer/DataSet/200x/maligno/SOB_M_LC-14-15570-200-032.png,maligno
214,/content/CNN_cancer/DataSet/200x/maligno/SOB_M_DC-14-15696-200-009.png,maligno
215,/content/CNN_cancer/DataSet/200x/maligno/SOB_M_DC-14-10926-200-001.png,maligno
216,/content/CNN_cancer/DataSet/200x/benigno/SOB_B_TA-14-16184-200-006.png,benigno
217,/content/CNN_cancer/DataSet/200x/maligno/SOB_M_DC-14-16336-200-014.png,maligno
218,/content/CNN_cancer/DataSet/200x/maligno/SOB_M_DC-14-17614-200-005.png,maligno
219,/content/CNN_cancer/DataSet/200x/maligno/SOB_M_MC-14-13413-200-023.png,maligno
220,/content/CNN_cancer/DataSet/200x/benigno/SOB_B_F-14-14134-200-020.png,benigno
221,/content/CNN_cancer/DataSet/200x/maligno/SOB_M_DC-14-13412-200-019.png,maligno
222,/content/CNN_cancer/DataSet/200x/maligno/SOB_M_DC-14-20629-200-014.png,maligno
223,/content/CNN_cancer/DataSet/200x/benigno/SOB_B_F-14-25197-200-049.png,benigno
224,/content/CNN_cancer/DataSet/200x/benigno/SOB_B_F-14-21998CD-200-001.png,benigno
225,/content/CNN_cancer/DataSet/200x/maligno/SOB_M_DC-14-12312-200-004.png,maligno
226,/content/CNN_cancer/DataSet/200x/maligno/SOB_M_MC-14-19979-200-007.png,maligno
227,/content/CNN_cancer/DataSet/200x/maligno/SOB_M_DC-14-2773-200-015.png,maligno
228,/content/CNN_cancer/DataSet/200x/maligno/SOB_M_DC-14-8168-200-005.png,maligno
229,/content/CNN_cancer/DataSet/200x/maligno/SOB_M_DC-14-14946-200-003.png,maligno
230,/content/CNN_cancer/DataSet/200x/benigno/SOB_B_PT-14-22704-200-041.png,benigno
231,/content/CNN_cancer/DataSet/200x/maligno/SOB_M_DC-14-12312-200-029.png,maligno
232,/content/CNN_cancer/DataSet/200x/maligno/SOB_M_DC-14-4372-200-017.png,maligno
233,/content/CNN_cancer/DataSet/200x/maligno/SOB_M_PC-14-15704-200-015.png,maligno
234,/content/CNN_cancer/DataSet/200x/maligno/SOB_M_DC-14-17915-200-022.png,maligno
235,/content/CNN_cancer/DataSet/200x/maligno/SOB_M_DC-14-20636-200-022.png,maligno
236,/content/CNN_cancer/DataSet/200x/maligno/SOB_M_PC-14-9146-200-018.png,maligno
237,/content/CNN_cancer/DataSet/200x/benigno/SOB_B_F-14-23222AB-200-009.png,benigno
238,/content/CNN_cancer/DataSet/200x/maligno/SOB_M_DC-14-18650-200-013.png,maligno
239,/content/CNN_cancer/DataSet/200x/maligno/SOB_M_DC-14-2773-200-001.png,maligno
240,/content/CNN_cancer/DataSet/200x/maligno/SOB_M_DC-14-13993-200-020.png,maligno
241,/content/CNN_cancer/DataSet/200x/benigno/SOB_B_F-14-14134-200-028.png,benigno
242,/content/CNN_cancer/DataSet/200x/benigno/SOB_B_PT-14-21998AB-200-031.png,benigno
243,/content/CNN_cancer/DataSet/200x/benigno/SOB_B_TA-14-3411F-200-004.png,benigno
244,/content/CNN_cancer/DataSet/200x/maligno/SOB_M_DC-14-16716-200-010.png,maligno
245,/content/CNN_cancer/DataSet/200x/maligno/SOB_M_MC-14-19979C-200-015.png,maligno
246,/content/CNN_cancer/DataSet/200x/benigno/SOB_B_F-14-21998CD-200-021.png,benigno
247,/content/CNN_cancer/DataSet/200x/benigno/SOB_B_A-14-22549AB-200-021.png,benigno
248,/content/CNN_cancer/DataSet/200x/benigno/SOB_B_F-14-14134-200-014.png,benigno
249,/content/CNN_cancer/DataSet/200x/benigno/SOB_B_F-14-14134-200-034.png,benigno
250,/content/CNN_cancer/DataSet/200x/maligno/SOB_M_MC-14-16456-200-053.png,maligno
251,/content/CNN_cancer/DataSet/200x/benigno/SOB_B_A-14-22549CD-200-022.png,benigno
252,/content/CNN_cancer/DataSet/200x/maligno/SOB_M_DC-14-14946-200-030.png,maligno
253,/content/CNN_cancer/DataSet/200x/benigno/SOB_B_A-14-29960CD-200-009.png,benigno
254,/content/CNN_cancer/DataSet/200x/maligno/SOB_M_DC-14-10926-200-008.png,maligno
255,/content/CNN_cancer/DataSet/200x/maligno/SOB_M_MC-14-16456-200-067.png,maligno
256,/content/CNN_cancer/DataSet/200x/maligno/SOB_M_MC-14-12773-200-014.png,maligno
257,/content/CNN_cancer/DataSet/200x/benigno/SOB_B_TA-14-16184CD-200-013.png,benigno
258,/content/CNN_cancer/DataSet/200x/maligno/SOB_M_DC-14-2985-200-001.png,maligno
259,/content/CNN_cancer/DataSet/200x/maligno/SOB_M_DC-14-13993-200-025.png,maligno
260,/content/CNN_cancer/DataSet/200x/benigno/SOB_B_PT-14-22704-200-007.png,benigno
261,/content/CNN_cancer/DataSet/200x/maligno/SOB_M_DC-14-2773-200-005.png,maligno
262,/content/CNN_cancer/DataSet/200x/benigno/SOB_B_F-14-9133-200-033.png,benigno
263,/content/CNN_cancer/DataSet/200x/maligno/SOB_M_DC-14-17614-200-011.png,maligno
264,/content/CNN_cancer/DataSet/200x/maligno/SOB_M_DC-14-9461-200-040.png,maligno
265,/content/CNN_cancer/DataSet/200x/maligno/SOB_M_DC-14-16716-200-026.png,maligno
266,/content/CNN_cancer/DataSet/200x/maligno/SOB_M_MC-14-16456-200-064.png,maligno
267,/content/CNN_cancer/DataSet/200x/maligno/SOB_M_DC-14-20629-200-001.png,maligno
268,/content/CNN_cancer/DataSet/200x/maligno/SOB_M_LC-14-15570-200-011.png,maligno
269,/content/CNN_cancer/DataSet/200x/benigno/SOB_B_TA-14-16184-200-020.png,benigno
270,/content/CNN_cancer/DataSet/200x/maligno/SOB_M_DC-14-14926-200-006.png,maligno
271,/content/CNN_cancer/DataSet/200x/maligno/SOB_M_LC-14-15570-200-016.png,maligno
272,/content/CNN_cancer/DataSet/200x/benigno/SOB_B_PT-14-22704-200-039.png,benigno
273,/content/CNN_cancer/DataSet/200x/maligno/SOB_M_DC-14-3909-200-010.png,maligno
274,/content/CNN_cancer/DataSet/200x/maligno/SOB_M_PC-14-15687B-200-007.png,maligno
275,/content/CNN_cancer/DataSet/200x/benigno/SOB_B_TA-14-16184CD-200-012.png,benigno
276,/content/CNN_cancer/DataSet/200x/maligno/SOB_M_LC-14-15570-200-002.png,maligno
277,/content/CNN_cancer/DataSet/200x/maligno/SOB_M_DC-14-16601-200-008.png,maligno
278,/content/CNN_cancer/DataSet/200x/benigno/SOB_B_PT-14-22704-200-011.png,benigno
279,/content/CNN_cancer/DataSet/200x/maligno/SOB_M_MC-14-16456-200-017.png,maligno
280,/content/CNN_cancer/DataSet/200x/maligno/SOB_M_DC-14-9461-200-039.png,maligno
281,/content/CNN_cancer/DataSet/200x/maligno/SOB_M_MC-14-12773-200-012.png,maligno
282,/content/CNN_cancer/DataSet/200x/benigno/SOB_B_F-14-23060AB-200-007.png,benigno
283,/content/CNN_cancer/DataSet/200x/benigno/SOB_B_F-14-21998CD-200-004.png,benigno
